index	original	translation	scores	mean	z_scores	z_mean	model_scores	normalised_z_mean
6691	Arvutioperatsioonid on rohkem kohandatud inimesele, nii et inimestel on vähem tarvis arvutitega kohaneda.	Computer operations are more tailored to people, so people need less to adapt to computers.	[89, 59, 70]	72.66666666666667	[1.1329175701749183, 0.1447838968212903, 0.5445163511539294]	0.6074059393833794	-0.3346708416938782	0.812824889075972
5613	Autodes, õhukitest, veesõidukites ja rongides on abiandmise võimalused üldjoontes samad.	Vehicles, aeroplanes, water vehicles and trains are generally the same as the options for providing assistance.	[90, 100, 79]	89.66666666666667	[0.6545327129635137, 0.8241835542857531, 0.2637861396723636]	0.5808341356405434	-0.6749123334884644	0.8064001615189826
1391	Kahetsemine on distsiplineeritud kuuletumine kahetsuse nõuetele.	Doubts are disciplined compliance with the demands of regret.	[35, 41, 38]	38.0	[-1.3660967923134697, -1.0262737162925444, -0.9396865656205692]	-1.110685691408861	-0.3653927147388458	0.39741196669355466
3041	Trinidadi ja Tobago aastane inflatsioon oli septembris 2015 4,84%.	Annual inflation in Trind and Tobago was 4.84% in September 2015.	[57, 79, 84]	73.33333333333333	[-0.44990022892794107, 0.45360522473850245, 0.6681304714467177]	0.2239451557524263	-0.1968386024236679	0.7201089000726771
1341	pisi[[Püha Jumalaema kirik Aseni kindlusesPüha Jumalaema kirik Aseni kindluses	Noise [The Church of St Jumalma in Asen's Fortress Jumalma Church in Asen Fortress	[27, 33, 20]	26.666666666666668	[-2.0331086776874856, -1.314460459974846, -1.5421677572214565]	-1.629912298294596	-0.7470418810844421	0.2718695111694276
4283	1998. aastal sai romaanikirjanik José Saramago Nobeli kirjandusauhinna.	In 1998, José Saramago received the Nobel Prize for Literature.	[100, 95, 100]	98.33333333333333	[0.9996617706525889, 0.9189868035629918, 1.1850259554682334]	1.0345581765612712	-0.3376717269420624	0.9161049213909148
3960	Üürileandja peab võimaldama kogu lepingu vältel asja üürnikul kasutada, selle eest peab üürnik vastu maksma üüri.	The donor must be able to use the charger throughout the contract, for which the rent has to pay the knife.	[29, 33, 36]	32.666666666666664	[-1.091871252739237, -1.557013239959602, -1.2063904310939828]	-1.285091641264274	-0.6713561415672302	0.35524280411116643
6316	Brasiilias Rio de Janeiros avaldas umbes 200 000 inimest meelt seaduseelnõu vastu, mis näeb ette naftatulu võrdsema jagamise osariikide vahel.	In Rio de Janeiro, Brazil, around 200 000 people protested against a draft law that provides for a more equitable sharing of oil revenues between states.	[81, 85, 100]	88.66666666666667	[0.7888186625839653, 0.711760740297822, 1.0152560939928115]	0.8386118322915328	-0.3355779349803924	0.8687275626724459
4538	Allesjäänud adamiitide ja barlaamistide tagakiusamine jätkus väiksemas mahus Teodosiuse Tărnovost ja patriarh Eutimiuse juhtimisel.	The persecution of the remaining AIDS and barrels continued on a smaller scale under the leadership of Teodosius Tărnov and Patriarh Ecesmius.	[40, 18, 29]	29.0	[-1.062297059252832, -1.4768801787803418, -1.7315343153640192]	-1.4235705177990643	-0.44049072265625	0.3217603554695739
3127	Samas meelestas Andronikos nende reformidega enda vastu aristokraadid.	At the same time, in Andronikos, these reforms were frustrated by the aristocrats themselves.	[27, 18, 23]	22.666666666666668	[-2.0331086776874856, -1.4768801787803418, -1.483396450023753]	-1.6644617688305268	-0.6389626860618591	0.26351588423541006
116	Need käsitused ongi usk fakti ja väärtuse erinevusse.	These concepts are faith in the difference in fact and in value.	[37, 23, 51]	37.0	[-1.3824921645551846, -1.318230271796973, -0.8235631210169437]	-1.1747618524563672	-0.5448845624923706	0.38191915778934216
702	Eesti pealinnas Tallinnas algasid neljateistkümnendad Lasnamäe linnaosa päevad.	The 14th counties in the town of Tallinn, Estonia, started the city of Lasnamäe.	[1, 1, 1]	1.0	[-3.142294013511708, -2.016289862523797, -2.2808376138150894]	-2.4798071632835312	-0.3817848265171051	0.06637563455932909
1048	Tekkimisest ja hävimisest mõeldakse kui sündmustest ajas.	The text and destruction is thought of as events in time.	[27, 43, 35]	35.0	[-0.6120100764444654, -0.7584499374861746, -0.9374704950368872]	-0.7693101696558423	-0.6904774904251099	0.4799522693058503
2078	5. kuni 9. peatükis analüüsib Aristoteles üksikuid kategooriaid.	In Chapter 5 to 9, Aristotle analyses individual categories.	[67, 75, 83]	75.0	[-0.08966679932506398, -0.01280273874114997, 0.6245002025956135]	0.1740102215097998	-0.2504420876502991	0.7080352617457516
4185	Loendamiseks saadetud üks poiss külast külla käima ja saadud arvuks 30 000 inimest.	A boy sent for reading to visit a village and a figure of 30 000 people received.	[58, 61, 54]	57.666666666666664	[-0.4428955411646226, -0.10599807620235407, -0.3346008485000848]	-0.2944981552890205	-0.565471351146698	0.5947558356205593
3656	Süürias vabastas äärmuslik islamiorganisatsioon Islamiriik 19 vangistatud assüüria kristlast.	In Syria, 19 imprisoned Assyrian Christians were released by a extremist Islamic organisation.	[100, 85, 77]	87.33333333333333	[1.1249782957469103, 0.711760740297822, 0.3708914966906855]	0.7358768442451392	-0.3237003684043884	0.8438875361858517
1630	Eesti Keskerakonnast astus välja jalgpallur Andres Oper.	A football player from the Estonian environmental party was expelled by Andres Oper party.	[31, 21, 41]	31.0	[-1.6442737776618106, -1.3816902345903206, -1.1179556081700188]	-1.3813065401407163	-0.3654911816120147	0.33197925308591564
293	Kodanikesaali seintel hoitakse ka 1547. aastast pärit rae piltvaipade koopiaid.	The citizen's walls also contain copies of the rubber carpet from 15447.	[95, 83, 89]	89.0	[0.9663283887635413, 0.6245002025956135, 0.867173864977587]	0.8193341521122472	-0.590160608291626	0.8640664623466513
522	Esiteks, geomeetria tõdede paratamatust on põhjendatud sellega, et geomeetria on täis idealisatsioone, sellepärast räägib ta ideedest meie vaimus.	Firstly, geometry truths are justified by the fact that geometry is full of ideologies, so he is talking about ideas in our spirit.	[83, 76, 100]	86.33333333333333	[0.35590589178006926, 0.3190883206378832, 1.32209936924058]	0.6656978605528442	-0.2925117909908294	0.8269191416119248
5775	Iga mõistlik inimene tajub, et kohtusaalis kõlab iga väljaöeldud negatiivne hinnang süüdistusena.	Every reasonable person feels that every negative assessment of the court case sounds like an accusation.	[81, 83, 90]	84.66666666666667	[0.29116755037643405, 0.6245002025956135, 0.548708683221246]	0.4881254787310978	-0.6275671720504761	0.7839843756512971
5921	Või näiteks, botaanik oskab vaadelda taimede kohta rohkem fakte kui võhik, sest tal on täiuslikum mõistestik, sest ta tunneb paremini botaanikat.	Or, for example, a bothane can look more at the facts than the magic of the plants, because he has a more perfect conception because he knows the Bothane better.	[68, 80, 74]	74.0	[-0.05364345636477628, 0.4936093960423005, 0.29999877943339137]	0.2466549063703051	-0.5033171772956848	0.7255998318144253
5609	Jõest lõunas elavatest rahvastest on suuremad punud, nžebid ja mbeted, kes moodustavad kokku umbes kolmandiku rahvastikust.	The population living in the south of July is larger than the nations of the South, the lungs and the lungs, which together account for about one third of the population.	[24, 1, 18]	14.333333333333334	[-1.6386705466174354, -1.655442005902876, -1.4768801787803418]	-1.5903309104335512	-0.5837957859039307	0.28143979235153577
6659	Harry Ahvena külaskäik Are juurde lõpeb ühele neist ebameeldivalt.	Harry Ahvena's visit to the shelf ends in an unpleasant way for one of them.	[21, 1, 31]	17.666666666666668	[-0.9916396788856279, -1.5633263692639867, -0.49006908755709094]	-1.015011711902235	-0.3588395714759826	0.4205447302263566
5818	Lahkumise põhjuseks said lahkhelid küsimuses, kui palju mõju peaks liikumise endisel juhil Lutz Bachmannil organisatsiooni üle olema.	The reason for the solution was disagreement over how much influence the former leader of the movement, Lutz Bachmannia, should have over the organisation.	[84, 83, 81]	82.66666666666667	[0.5227300309998271, 0.5855686120034557, 0.5372396648934048]	0.5485127692988958	-0.3404397964477539	0.7985852621232006
6892	Eesti NSV juhtkond sellega aga veel ei nõustunud, vaid taotles NSV Liidu muutmist võrdsete riikide liiduks liidulepingu alusel.	However, the Estonian NSV leadership has not yet accepted this, but has requested the conversion of the NSV Union into a Union of Equal States under the Treaty.	[80, 63, 63]	68.66666666666667	[0.8517261695639637, 0.26258460482717144, 0.3588215288211821]	0.4910441010707724	-0.4004878997802734	0.7846900617821908
2412	Valgevene pealinnas Minskis toimus umbes 700 osavõtjaga valitsusvastane meeleavaldus, mille korraldamiseks võimud ei olnud luba andnud.	There was an anti-government demonstration in the capital of Belarus, Minsk, with about 700 participants, which was not authorised by the authorities.	[100, 73, 100]	91.0	[1.0991035183644302, 0.18819751408457033, 1.0152560939928115]	0.7675190421472706	-0.3500860035419464	0.8515382212049423
1234	Koidueelsetel tundidel 11. augustil 1744 korraldas umbes 6000 austerlast krahv Browne otsesel juhtimisel üllatusretke Velletri linna.	In pre-trial hours on 11 August 1744, around 6 000 Austrians, under direct leadership of Browne, organised a surprise to the city of Velletin.	[29, 34, 23]	28.666666666666668	[-1.7315343153640192, -1.2784371170145583, -1.318230271796973]	-1.4427339013918503	-0.410957932472229	0.31712689061919
6428	74.\t“Ma ilmutasin end kotka kujul teadmiste puu kohal.	74. I have shown myself above the tree of knowledge in the form of a dog.	[10, 1, 1]	4.0	[-1.335318057410128, -1.5633263692639867, -1.285904040411722]	-1.394849489028612	-0.5002653002738953	0.32870473857553284
5574	Seejärel otsustati segastel asjaoludel, et Argentina esindaja Najdorf ei saa Fine'i asendada.	It was then decided in obscure circumstances that the Argentine representative, Najdorf, could not replace Fine.	[74, 83, 99]	85.33333333333333	[0.29999877943339137, 0.6245002025956135, 1.013789014583392]	0.6460959988707989	-0.2823115289211273	0.8221796582808061
5450	Krissul on suur mure, sest ta ei suuda otsustada, kellele oma püss jätta.	Christ is of great concern, as she cannot decide to whom to leave her feet.	[29, 26, 22]	25.666666666666668	[-1.12785038341693, -1.8624251219173322, -1.9037360246242796]	-1.6313371766528473	-0.6517752408981323	0.2715249935242496
5757	"Autonoomne saab olla ainult ""puhas"" tahe, mis on isiklike huvide suhtes ükskõikne."	There can only be an 'pure' will that is indifferent to individual interests.	[100, 81, 100]	93.66666666666667	[1.0991035183644302, 0.5372396648934048, 0.9230496311961767]	0.8531309381513372	-0.2934031188488006	0.8722380996470191
1945	Ta on kolm korda arvatud rock'n'roll'i kuulsuste halli.	He is three times the grey of the famous noises of rock 'n' role.	[17, 24, 24]	21.666666666666668	[-1.8908339473394493, -1.7315051665918992, -1.4471491243968742]	-1.6898294127760742	-0.5375950336456299	0.2573823073548119
139	Direktiivi kohaselt on esimesel aastal liikmesriikide vahelise kõneminuti piirhinnaks 49 eurosenti ja kõne vastuvõtmise piirhinnaks 24 eurosenti.	The Directive sets the maximum price per minute for calls between Member States at 49 euro cents for the first year and 24 euro cents for receiving a call.	[100, 82, 100]	94.0	[1.0991035183644302, 0.5808699337445091, 1.1249782957469103]	0.93498391595195	-0.4024344384670257	0.8920291189992154
4081	Iirimaa president Mary McAleese saatis laiali riigi parlamendi, et saaksid alata ettevalmistused 24. mail toimuvateks presidendivalimisteks.	The President of Ireland, Mary McAleese, has dissolved the national parliament so that preparations can begin for the presidential elections on 24 May.	[100, 88, 100]	96.0	[1.0991035183644302, 1.0563089074796694, 1.1249782957469103]	1.09346357386367	-0.2879886031150818	0.9303475047310148
541	Prantsuse kolonisaatorid aga piirasid kohalike keelte kasutuse üksnes usuõpetusega ja muul viisil kirjasõna ei levinud.	French colonisers, on the other hand, restricted the use of local languages to religious teaching alone and the written word was not used in other ways.	[98, 81, 79]	86.0	[1.027056832443855, 0.5372396648934048, 0.7123928783280498]	0.7588964585551032	-0.3947004377841949	0.8494533890665905
1139	Aga see ühele või mitmele riigile ühine huvi on poliitikateaduse aine.	But this common interest of one or more countries is a subject of policy science.	[100, 83, 100]	94.33333333333333	[1.1249782957469103, 0.6245002025956135, 1.32209936924058]	1.023859289194368	-0.3904789388179779	0.9135180651443268
1602	Lõplik Karlowitzi rahu lõpetas aastal 1699 Püha Liiga sõjad Osmanite riigiga.	The final Karlowitz peace ended in 1699 wars of the Holy League with the Osman state.	[62, 84, 81]	75.66666666666667	[-0.08076099732669434, 0.6681304714467177, 0.5363189527863194]	0.3745628089687809	-0.4206291139125824	0.7565263520662802
1213	Seda arusaama toetasid sõjalised võidud, eriti hetman ja siis kuningas Jan III Sobieski omad.	This view was supported by the military victories, especially the moment, and then by King Jan III in Sobiu.	[43, 40, 45]	42.666666666666664	[-1.120710551448559, -1.1593124721939274, -1.135825582665942]	-1.1386162021028092	-0.373260885477066	0.39065872090441345
6737	Hiina Shanxi provintsis Yujialingi kivisöekaevanduses toimus õhtul gaasiplahvatus.	There was a gas explosion at the coal mine in Yujialing, the Chinese province of Shanx.	[93, 70, 100]	87.66666666666667	[1.2578915260020094, 0.46873584383746353, 1.3403513040085604]	1.022326224616011	-0.2967188358306885	0.9131473894333912
6035	Liikumine oli nüüd matemaatika vallas ja seda sai kujutada graafikuna.	Mobility was now in mathematics and it could be portrayed as a graph.	[100, 81, 82]	87.66666666666667	[1.0991035183644302, 0.5372396648934048, 0.31324491732529147]	0.6498627001943755	-0.4465819299221039	0.8230903992311285
3449	Peale selle, selleks et tõestada mõni teoreem näiteks kolmnurga kohta, konstrueerib ta peale kolmnurga veel jooni.	Moreover, in order to prove a few theories about the triangle, for example, it is building bridges apart from the triangle.	[31, 52, 42]	41.666666666666664	[-1.3865071458954215, -0.4322240068442644, -1.0765987441461105]	-0.9651099656285989	-0.472338318824768	0.4326103441202781
5806	Kasahstani siseministeerium andis välja määruse president Nursultan Nazarbajevi väimehe, endise suursaadiku Austrias Rahhat Alijevi vahistamiseks.	The Ministry of the Interior of Kazakhstan issued a regulation to arrest the Strait of President Nursultan Nazarbayev, a former ambassador of the Austrian People's Aliyev.	[30, 39, 48]	39.0	[-0.8804292505879635, -0.810550569450192, -0.8284575600026597]	-0.8398124600136051	-0.2219303399324417	0.46290570325124053
2956	Jaanus aga on tagasi Soome tööle läinud ja kui ta Almale purjus peaga vahele jääb, tuleb sellest ainult pahandus.	Jaanus, on the other hand, has gone back to work in Finland and, if he gets caught in the head, it will only be a scapegoat.	[30, 31, 29]	30.0	[-1.9051257543231526, -1.3865071458954215, -1.1982517280698368]	-1.4966282094294705	-0.5323151350021362	0.30409592556445525
3117	Eesti keeles on raamatu esimene peatükk ilmunud ajakirja Akadeemia 2000. aasta 5. numbris.	In Estonian, the first chapter of the book is a magazine in the fifth edition of the Academy 2000.	[100, 100, 100]	100.0	[1.0991035183644302, 1.3662147730643865, 0.9230496311961767]	1.1294559742083312	-0.3111277222633362	0.9390500139236353
5349	Kuna Towerit peeti vallutamatuks kindluseks strateegiliselt olulises kohas, peeti selle omamist väga oluliseks.	As I see it as an unconquered fortress in a strategically important place, it was considered very important to have one.	[20, 25, 29]	24.666666666666668	[-1.7827639184585862, -1.9060553907684363, -1.12785038341693]	-1.6055565642146508	-0.5652430057525635	0.27775842098633513
536	Anu ähvardab Intsu maha jätta, kui see mõtleb Uuevarikule tagasi minna.	Anu is in danger of being left behind if it is thinking of going back to the New Year.	[18, 21, 23]	20.666666666666668	[-1.4768801787803418, -2.080576466172854, -1.862379160600371]	-1.8066119351845225	-0.417007714509964	0.2291457639438452
1163	Ameerika Ühendriikides astus abieluvälise suhte ilmsikstuleku tõttu ametist tagasi Luure Keskagentuuri direktor kindral David Petraeus.	In the United States, General David Petraeus, Director of the CIA, resigned in office due to the appearance of the external relationship.	[92, 83, 100]	91.66666666666667	[1.2091604759915002, 0.6245002025956135, 1.0152560939928115]	0.9496389241933084	-0.3711892068386078	0.8955725154583867
1786	Ilm aga muutus pärast nädalast tormi äkitselt rahulikuks.	However, the gentle suddenly became calm after a week of storm.	[30, 15, 23]	22.666666666666668	[-1.1600388359418792, -1.5720701229703633, -1.483396450023753]	-1.405168469645332	-0.4562504589557647	0.32620973899741224
1286	"Viimane palus mehel kirjutada muusika tema filmile ""Rush""."	The latter asked the man to write music to his film 'Rush'.	[100, 82, 100]	94.0	[1.0152560939928115, 0.5808699337445091, 1.0991035183644302]	0.8984098487005836	-0.2355009019374847	0.8831859700728131
6476	Kui Ranke uurimust paavstidest nimetatakse ajalooliseks, siis peetakse silmas ka seda, et selles käsitletakse vaimunähtusi, eriti kultuurielu.	When a rigorous study from Pope is called 'historic', it also means that it deals with spiritual phenomena, especially cultural life.	[36, 66, 50]	50.666666666666664	[-0.5229873445340368, 0.35093513583158237, 0.013959715917508699]	-0.0526974975949819	-0.4275519549846649	0.6532201899346266
6269	Donetski oblastis Kamjanka küla juures õhiti valitsusjõudude kontrollpunkti juures väikebuss, hukkus bussi juht ja 3 Ukraina sõjaväelast.	The Donetski Oblast at the village of Kamjanka was evening at the point of control of the government forces, the bus driver was killed and 3 the Ukrainian military were killed.	[16, 23, 29]	22.666666666666668	[-1.926857290299737, -1.993315928470645, -1.12785038341693]	-1.6826745340624374	-0.469618409872055	0.259112266934647
4209	Keiser põgenes vahetult enne rüütlite tungimist linna.	The language escaped the city just before the rain invaded.	[29, 20, 10]	19.666666666666668	[-1.12785038341693, -2.124206735023958, -2.446018900578199]	-1.8993586730063623	-0.6497039794921875	0.20672077059105157
4797	Vaatamata arvu vähenemisele kasvas taoliste ettevõtete kahjum aastaga siiski 1,3 korda.	However, despite the decrease in the number, the losses suffered by such companies increased 1.3 times in a year.	[80, 82, 56]	72.66666666666667	[0.7506057704560075, 0.5808699337445091, -0.290569303981979]	0.3469688000728459	-0.5477325916290283	0.7498544681747202
5401	Kohusevastase teoga püütakse saada mingit hüve, hoolimata selle kohusevastasusest.	An anti-trial act seeks to obtain some benefit, regardless of its injustices.	[8, 29, 19]	18.666666666666668	[-1.9485210876625751, -1.12785038341693, -2.167837003875062]	-1.7480694916515225	-0.5849016308784485	0.2433005896327621
6368	Hukkus kolm ja sai vigastada kaks vanu lõhkeaineid hävitamiseks ette valmistanud erafirma töötajat.	Three workers were killed and two private companies that prepared to destroy the old explosives were injured.	[9, 10, 31]	16.666666666666668	[-1.3665615463669007, -1.298274776250754, -0.49006908755709094]	-1.0516351367249153	-0.4335640966892242	0.4116896472607135
4372	Sokrates selgitas seda teadmise ning diskursiivse mõistuse võimete kaudu.	It was explained by the spirit of knowledge and the ability of discerning reason to do so.	[94, 86, 90]	90.0	[0.851024723251196, 0.6021151186713274, 0.9451743669771346]	0.7994380696332194	-0.6550910472869873	0.8592558401316048
1433	Heleroheline tuulelipp on väidetavalt täpselt originaali sarnane.	The elephant's flag is allegedly exactly the same as the original.	[21, 25, 29]	25.0	[-1.3816902345903206, -1.9060553907684363, -1.3684533522381288]	-1.5520663258656286	-0.5244565606117249	0.2906916870783497
156	Kivu järve all on maagaasi leiukohad, mida ei ole veel õieti kasutusele võetud.	In the wake of Kivu, there are natural gas inventions that have not yet been put into practice.	[78, 80, 82]	80.0	[0.4063488583400919, 0.4903786678134342, 0.5776758168102278]	0.491467780987918	-0.4535486996173858	0.7847925022512449
1077	Eestis kuulutati Aasta Kodanikuks Eesti Mittetulundusühingute ja Sihtasutuste Liidu nõukogu esimees, endine siseminister Lagle Parek.	In Estonia, the annual citizen was announced as President of the Estonian Council of Non-Commercial Union and Foundations and former Minister for the Interior Lagle right.	[62, 80, 71]	71.0	[-0.26978351412650253, 0.4936093960423005, 0.20480883524336993]	0.1428782390530559	-0.4375172853469848	0.700507940396802
5442	1954. aastal demonstreeris J. Elam esmakordselt, et elustamisvõtted on efektiivsed.	In 1954, Mr J. Living demonstrated, for the first time, that the methods of life were effective.	[18, 23, 13]	18.0	[-1.8548106043791617, -1.0242269033759628, -1.635530085763711]	-1.5048558645062784	-0.5511919260025024	0.30210658216823877
3098	Filosoofi respektaabluse kriteerium on emotsionaalse reaktsiooni puudumine.	The criteria for respecting the philosopher are the lack of an emotional response.	[85, 84, 85]	84.66666666666667	[0.7017464088819532, 0.6681304714467177, 0.3615382092337807]	0.5771383631874839	-0.3538907468318939	0.8055065702764259
3491	Nõukogude võim võitles metsavendade vastu nende peamiste toetajate, talupoegkonna küüditamistega.	The Soviet authorities fought against the brothers of forests with their main supporters, the deportations of the farming community.	[84, 89, 78]	83.66666666666667	[0.6603895448580447, 0.7759485003834985, 0.4063488583400919]	0.6142289678605449	-0.4828199744224548	0.814474611447235
2957	Oletame, et keegi sisemiselt keeb vaenlase peale, kellest ta kardab, et ta on teda kuidagi võitnud.	Let us assume that someone internally is fuelling the enemy from whom he fears that he has somehow won him.	[54, 50, 45]	49.666666666666664	[-0.3346008485000848, -0.8152986694908287, -0.8821803444513935]	-0.6773599541474357	-0.543036699295044	0.502184673592941
1968	Tänu Johannese pisikesele valele tuleb Alma Õnne 13 majja, et aidata Janel lapsega tegeleda.	Thanks to the petty lie of Johannese, the Alma accident comes to 13 houses to help Janel to deal with her.	[18, 14, 10]	14.0	[-1.4768801787803418, -2.3859883481305837, -2.446018900578199]	-2.1029624758297083	-0.4627798199653625	0.1574919348158499
4129	Eesti kaitseväe juhataja Riho Terras kohtus Roomas Itaalia kaitsejõudude juhataja Claudio Grazianoga.	Riho Terras, President of the Estonian Guard, met Claudio Graziano, President of the Italian Defence Force in Rome.	[89, 86, 88]	87.66666666666667	[0.7759485003834985, 0.7553910091489263, 0.8258170009536785]	0.785718836828701	-0.2376911640167236	0.8559387023899224
1004	Nauru piirneb läänes Mikroneesia Liiduriikidega, põhjas Marshalli Saartega, idas Kiribatiga ja lõunas Saalomoni Saartega.	The infection is limited in the West to the Federated Countries of Micronesia, to the Marshall Islands in the north, to the East Church and to the Solomon Islands in the South.	[20, 12, 3]	11.666666666666666	[-1.4134202159869944, -2.4732488858327923, -3.4051235010975858]	-2.430597534305791	-0.3511902987957001	0.07827390320613656
3240	Et aine reageerimine temperatuuri ja rõhu muudatustele oli ettearvamatu, ei usutud tollal, et seda oleks võimalik praktiliselt rakendada.	Since the response of the substance to the changes in temperature and pressure was unpredictable, at the time, it was not believed that it would be possible to put it into practice.	[100, 94, 97]	97.0	[1.0991035183644302, 1.2855862602474157, 1.0297883515568889]	1.1381593767229117	-0.4535580277442932	0.9411543870597672
4573	Võid asendab söödava pisarapuu vili atanga, mis muutub keetes määritavaks võideks.	They replace the feed tears with the fruit of a meal that becomes a foisting victory.	[23, 24, 25]	24.0	[-1.318230271796973, -1.9496856596195407, -1.8845074786158034]	-1.7174744700107725	-0.859083890914917	0.2506980806177317
813	Siiski pidi Theodosius hunnide eemalhoidmiseks maksma igal aastal Attilale suurt andamit.	However, in order to keep the wolves in Theodosius, it was necessary to pay the Atlantic a big mandate every year.	[21, 32, 43]	32.0	[-1.3816902345903206, -1.6006435088107063, -1.035241880122202]	-1.339191874507743	-0.4527365565299988	0.34216204893463564
1181	Tiinast saab kohvikusse tuleva tervisekontrolli hirmus tõeline orjapidaja, kes kurnab vaese Mare lõpuni ära.	Crucially, the fear of a health check in carelessness will be a real slave-maker who will laugh to the very end of the poor Mare.	[57, 48, 29]	44.666666666666664	[-0.25098737870986976, -0.8284575600026597, -1.12785038341693]	-0.7357651073764865	-0.4817089140415191	0.4880630429707808
263	Prantsusmaal toimus kohalike valimiste teine voor.	France held a second round of local elections.	[92, 83, 100]	91.66666666666667	[0.87113844457352, 0.6245002025956135, 1.0463418728498313]	0.8473268400063215	-0.2524240016937256	0.8708347417998573
689	Eesti Jalgpalliajakirjanike Klubi kuulutas 2011. aasta jalgpalliauhinna Hõbepall võitjaks Eesti jalgpallikoondise ründaja Konstantin Vassiljevi.	The Estonian football writer, Klub, announced the 2011 football prize in Hybepall as the winner of the Estonian Football Football Football Football Attorer, Konstantin Vassilyev.	[38, 47, 29]	38.0	[-1.3388618957040805, -0.8698144240265682, -1.12785038341693]	-1.1121755677158596	-0.4601843953132629	0.3970517333628136
515	Me nimetame neid teadusi, mida on nimetatud filosoofiaks, empiirilisteks teadusteks selle lähtekohta järgi, mille nad võtavad.	We call them science, which has been called empirical science, based on the starting point of what they take.	[70, 58, 82]	70.0	[0.018403229555799133, -0.20768092291338958, 0.5808699337445091]	0.1305307467956395	-0.3669646382331848	0.6975224722466646
6656	Hiina asepresident ja tõenäoline tulevane riigipea Xi Jinping alustas ametlikku visiiti Ameerika Ühendriikides.	China's Vice-President and the likely future EULEX Jinping began a formal visit to the United States.	[44, 51, 50]	48.333333333333336	[-0.27303943287985494, -0.09081751919047204, 0.013959715917508699]	-0.1166324120509394	-0.4670599699020386	0.6377615326776954
1570	Selline teadmine on empiiriline, ja pole selge, mis õigustab selle nimetamist teaduseks ja kuidas täpselt selleni jõutakse.	This knowledge is empirical, and it is not clear what justifies it being called science and exactly how it is being achieved.	[100, 78, 100]	92.66666666666667	[1.0991035183644302, 0.4063488583400919, 1.1249782957469103]	0.8768102241504775	-0.359726995229721	0.8779634528357173
1196	Avaistungil andsid ametivande ja astusid ametisse ka kolm uut ministrit.	During the opening session, three new ministers took the oath and took office.	[100, 84, 81]	88.33333333333333	[1.1249782957469103, 0.6681304714467177, 0.5363189527863194]	0.7764759066599823	-0.3645958006381988	0.8537038782606682
5923	10. juuni 2010 Hispaania peaminister José Luis Rodríguez Zapatero.	Mr José Luis Rodríguez Zapatero, Prime Minister of Spain, 10 June 2010.	[90, 84, 95]	89.66666666666667	[0.9451743669771346, 0.6681304714467177, 0.7358791572087113]	0.7830613318775214	-0.2489373385906219	0.855296151155617
4781	Ta palvetas ka Pakistanis tapetud ministri Shahbaz Bhatti eest.	He also appealed to Minister Shahbaz Bhatti, who was killed in Pakistan.	[81, 76, 79]	78.66666666666667	[0.27058394287051374, 0.3190883206378832, 0.45360522473850245]	0.3477591627489664	-0.2460299432277679	0.7500455679176818
2808	Ja see läheb kokku ka loodusteaduse ja filosoofia algusega, sest need on seotud seletuse otsimisega.	And this also coincides with the beginning of natural science and philosophy, as they relate to the search for explanations.	[100, 84, 100]	94.66666666666667	[1.1249782957469103, 0.6681304714467177, 0.9230496311961767]	0.9053861327966016	-0.5460755825042725	0.8848727477229438
46	Algul pooldas ta kontsiiliparteid, mille kavatsust allutada paavst parlamentaarsele kontsiilile ta koos paljude õpetlastega jagas.	At first, he was in favour of a civil party whose intention was to subjugate from the Pope to the parliamentary conspiracy he shared with many scholars.	[28, 29, 29]	28.666666666666668	[-1.4945771747762846, -1.12785038341693, -1.7315343153640192]	-1.451320624519078	-0.4421524405479431	0.31505072908971127
1800	Lisaks temale on säilinud ka rändurite Benjamin Tudelast ja Ibn Jubayri kirjutised.	In addition to him, the writes of the travellers, Benjamin Tudeans and Inapshot Jubayr, have been retained.	[29, 37, 45]	37.0	[-1.12785038341693, -1.3824921645551846, -0.952528152074385]	-1.1542902333488332	-0.5796986818313599	0.3868689375140935
1819	Konstantinoopolis korra taastamise järel otsustasid veneetslased ja ristisõdijad jaotada riigi oma juhtide vahel ja lõid Ladina keisririigi.	Following the restoration of order in Konstantinople, the Russian people and the crushers decided to divide the country between their own leaders and established a Latin Emperor state.	[26, 28, 29]	27.666666666666668	[-1.3625696388666695, -1.2364646201977947, -1.12785038341693]	-1.2422948808271317	-0.4849484264850616	0.3655905218947026
6273	Siiski ei kasutanud mitte keegi seda tiitlit pärast Andrease surma.	However, no one used this title after the death of Andrew Father.	[61, 56, 81]	66.0	[-0.2908183276918498, -0.2711408857067372, 0.5372396648934048]	-0.0082398495017274	-0.3832174837589264	0.6639694894397711
3711	Isegi armastusavaldused on selles astmes pelgalt lootuse väljendused.	Even the expressions of love at this stage are mere expressions of hope.	[100, 81, 100]	93.66666666666667	[1.0811424575112913, 0.5372396648934048, 1.32209936924058]	0.980160497215092	-0.3740400075912475	0.9029522474921438
792	"On isegi mõeldav, et mõningal määral on leidnud spetsiifiliste, väga regulariseeritud foneemieristusmehhanismide geneetiline assimilatsioon."""	"It is even conceivable that, to some extent, the genetic assimilation of specific, highly regularised fund classification mechanisms has been found. """	[85, 76, 100]	87.0	[0.5587533739601147, 0.3190883206378832, 0.9230496311961767]	0.6002971085980582	-0.3593840897083282	0.8111060633053752
